dest_ip,dest_port
45.43.64.113,6371
45.43.64.20,6278
45.43.64.4,6262
45.43.64.99,6357
45.43.70.159,6446
45.43.70.99,6386
45.43.81.109,5756
45.43.81.144,5791
45.43.81.190,5837
45.5.118.43,999
45.5.119.146,999
45.5.145.165,8090
45.5.147.22,8090
45.5.92.94,8137
45.56.173.236,6219
45.56.73.134,8080
45.59.161.148,5940
45.59.186.60,80
45.6.201.255,8080
45.6.38.24,8080
45.6.4.60,8080
45.61.100.100,6368
45.61.100.48,6316
45.61.123.236,5915
45.61.127.12,5951
45.61.187.67,4009
45.61.96.11,5991
45.61.97.79,6605
45.64.11.45,8080
45.65.138.48,999
45.65.227.91,999
45.7.135.85,999
45.7.176.126,34234
45.7.177.238,34234
45.7.66.253,999
45.70.200.165,999
45.70.200.97,999
45.70.202.12,8089
45.70.202.13,8089
45.70.236.192,999
45.70.236.193,999
45.70.236.194,999
45.70.237.34,8888
45.70.6.223,8082
45.71.15.2,8080
45.71.184.89,999
45.71.185.241,999
45.71.186.210,999
45.71.186.212,999
45.71.186.213,999
45.71.186.214,999
45.76.159.143,10808
45.81.144.23,8080
45.85.119.124,80
45.85.119.236,80
45.86.86.179,3128
45.88.0.115,3128
45.94.73.133,8080
46.10.209.230,8080
46.101.102.134,3128
46.101.13.77,80
46.101.19.131,80
46.101.49.62,80
46.105.35.193,8080
46.105.87.167,53281
46.146.204.175,1080
46.146.216.44,1080
46.161.195.101,1976
46.161.195.101,1981
46.161.195.105,1976
46.161.195.105,1981
46.161.4.153,3333
46.161.4.153,4444
46.161.6.165,8080
46.17.47.48,80
46.173.104.245,8080
46.173.211.221,12880
46.173.24.56,1080
46.174.37.21,8118
46.175.249.30,8080
46.188.2.42,5678
46.201.89.18,8080
46.202.248.14,8275
46.202.68.223,7968
46.202.68.86,7831
46.209.15.187,8080
46.209.196.146,8080
46.209.196.147,8080
46.209.207.158,8080
46.209.54.102,8080
46.219.80.142,57401
46.229.66.241,1080
46.249.100.124,80
46.249.123.146,514
46.29.116.3,4145
46.29.116.6,4145
46.29.162.166,80
46.30.41.59,9964
46.30.46.133,3128
46.4.35.219,1080
46.4.75.218,20000
46.47.197.210,3128
46.47.197.210,3129
46.63.110.85,8080
46.8.104.176,1080
46.8.112.212,1080
46.8.112.212,3129
46.8.19.27,8443
46.8.233.226,1080
46.8.233.226,3128
46.8.252.21,8123
46.8.31.104,1080
46.8.48.143,1080
46.99.135.237,8080
47.100.207.117,8080
47.119.22.92,9098
47.147.19.149,1080
47.176.240.250,4228
47.237.107.41,8080
47.237.2.245,1311
47.237.2.245,3128
47.237.216.35,1080
47.237.92.86,80
47.238.103.100,8888
47.238.128.246,9098
47.238.130.212,59394
47.238.134.126,808
47.238.134.126,999
47.238.164.240,1011
47.238.203.170,50000
47.238.246.116,1024
47.238.60.156,5060
47.242.3.214,8081
47.243.184.255,22345
47.243.92.199,3128
47.243.92.199,3129
47.244.32.96,80
47.250.11.111,161
47.250.159.65,8081
47.250.177.202,104
47.250.51.110,8080
47.251.73.54,8080
47.251.74.38,1000
47.251.87.199,1081
47.252.18.37,14186
47.252.18.37,8083
47.252.18.37,9090
47.252.47.39,1080
47.253.111.209,1080
47.254.198.237,3128
47.254.36.213,104
47.254.36.213,20
47.254.36.213,80
47.254.36.213,9098
47.56.110.204,8989
47.57.242.244,5080
47.74.157.194,80
47.74.226.8,5001
47.74.46.81,3129
47.74.46.81,6379
47.76.189.189,8899
47.77.216.82,1080
47.79.79.35,10808
47.83.168.191,4000
47.85.51.197,1080
47.85.51.197,1081
47.88.89.215,8888
47.89.159.212,11
47.89.159.212,8083
47.89.184.18,3128
47.89.184.18,3129
47.90.149.238,11
47.91.104.88,3128
47.91.104.88,3129
47.91.110.148,1266
47.91.110.148,55443
47.91.115.179,9098
47.91.120.190,2021
47.91.121.127,20
47.91.121.127,80
47.91.29.151,9080
47.91.65.23,3128
47.91.65.23,3129
47.91.89.3,1000
47.91.89.3,1081
47.91.89.3,5060
47.91.89.3,80
47.91.89.3,8081
47.91.89.3,9080
47.92.250.210,30001
47.95.113.242,9001
48.210.225.96,80
49.0.156.20,32000
49.0.88.27,8080
49.128.176.41,3127
49.143.59.205,110
49.145.244.72,8085
49.146.247.166,8082
49.147.107.185,8082
49.147.107.8,8082
49.147.99.230,8082
49.156.23.170,3125
49.156.44.10,8080
49.156.44.115,8080
49.156.46.126,41890
49.212.143.246,6666
49.229.36.170,4153
49.254.32.54,8001
49.4.117.146,3128
49.48.71.119,8080
49.48.71.30,8080
49.48.81.197,8080
49.48.87.159,8080
5.10.245.158,80
5.10.245.165,80
5.102.109.41,999
5.104.174.199,23500
5.128.120.101,8181
5.129.207.19,1080
5.129.216.108,3128
5.129.248.58,3128
5.129.248.58,3129
5.141.29.96,1080
5.160.175.226,8383
5.161.103.41,88
5.161.155.252,80
5.161.196.81,8888
5.161.50.82,8118
5.187.9.10,8080
5.189.138.17,3129
5.189.160.163,9100
5.189.17.23,9050
5.189.179.57,57238
5.189.183.165,9050
5.202.191.225,80
5.255.103.55,1080
5.255.99.71,3128
5.42.127.197,1080
5.56.92.25,8090
5.75.139.30,1081
5.75.155.221,8888
5.75.210.178,1080
5.75.255.202,8080
5.78.45.148,8080
5.78.48.118,1080
5.78.74.227,8080
5.78.75.89,8080
5.78.78.69,8080
5.78.79.193,8080
5.78.83.87,8080
5.78.85.29,8080
5.78.86.37,8080
5.78.86.6,8080
5.78.87.232,8080
5.78.88.133,8080
5.78.93.11,8080
5.83.248.1,8080
5.9.118.41,8889
50.114.83.173,6657
50.122.86.118,80
50.174.248.190,1080
50.193.36.173,8080
50.199.32.226,8080
50.201.133.122,3366
50.204.36.138,60808
50.210.166.34,80
50.231.0.43,4481
50.232.250.157,8080
50.238.47.86,32100
51.103.137.65,80
51.141.175.118,80
51.159.28.39,80
51.161.99.114,29758
51.195.115.14,8080
51.195.190.172,3128
51.195.236.200,21688
51.250.108.153,1080
51.38.230.146,80
51.68.124.241,80
51.68.177.235,8080
51.68.76.37,3128
51.75.5.226,3128
51.75.7.120,3128
51.75.7.153,3128
51.79.50.22,9300
51.79.50.31,9300
51.79.50.46,9300
51.83.184.241,8080
51.91.76.186,8080
52.140.40.92,80
52.229.30.3,80
52.23.251.94,8118
52.5.117.39,8118
52.58.90.91,80
52.79.107.158,8080
52.88.105.39,80
54.163.67.42,9999
54.164.30.36,8118
54.36.81.217,8080
54.39.154.107,8082
57.128.188.167,9059
58.147.186.214,3125
58.147.186.226,8097
58.147.186.79,8080
58.147.187.20,8080
58.147.187.46,3125
58.147.189.63,8081
58.18.39.58,10800
58.216.109.13,800
58.216.109.14,800
58.216.109.17,800
58.216.109.18,800
58.216.109.8,800
58.229.240.204,9050
58.235.170.51,5678
58.241.88.13,800
58.241.88.17,800
58.241.88.8,800
58.27.206.37,8080
58.69.114.117,5050
58.69.125.145,8081
58.69.201.117,8082
58.69.217.221,5050
58.69.250.43,8082
58.69.65.19,8082
58.84.16.214,1231
59.103.190.114,4995
59.153.16.105,20909
59.46.216.131,30001
60.168.49.121,7890
60.211.218.78,53281
60.249.94.208,3128
61.14.233.155,7890
61.158.175.38,9002
61.19.145.66,8080
61.216.156.222,60808
61.49.87.3,80
61.7.137.128,8080
61.7.146.7,80
61.7.146.7,8082
61.83.43.219,3043
61.9.32.62,65535
61.9.33.118,1337
62.113.119.14,8080
62.193.108.138,1976
62.193.108.140,1981
62.201.217.194,8080
62.201.217.243,40010
62.201.223.174,8186
62.201.233.59,4145
62.205.169.74,53281
62.210.215.36,80
62.219.20.3,8111
62.233.43.82,9051
62.241.133.227,1971
62.27.108.174,8080
62.3.30.26,8080
62.54.177.118,3128
62.60.149.161,3128
62.60.149.161,3129
62.60.151.74,1081
62.60.187.46,10818
62.99.138.162,80
63.141.128.141,80
63.141.128.149,80
63.141.128.27,80
63.141.128.36,80
63.141.128.67,80
63.239.220.5,8080
64.176.36.91,8888
64.177.83.56,1080
64.188.77.221,3128
64.225.4.85,9997
64.225.8.115,9994
64.225.8.179,10000
64.227.106.157,80
64.64.152.248,39593
65.1.148.157,80
65.108.103.19,80
65.108.159.129,8081
65.108.203.35,28080
65.108.203.36,18080
65.108.203.36,28080
65.108.203.37,18080
65.108.203.37,28080
65.108.216.128,9050
65.109.230.25,8080
65.109.231.48,8080
65.111.0.160,3129
65.111.0.78,3129
65.111.1.230,3129
65.111.11.112,3129
65.111.14.232,3129
65.111.2.225,3129
65.111.3.110,3129
65.111.3.44,3129
65.111.4.184,3129
65.111.4.18,3129
65.111.5.117,3129
65.111.5.177,3129
65.111.5.184,3129
65.111.6.196,3129
65.111.6.200,3129
65.111.8.90,3129
65.111.9.211,3129
65.111.9.88,3129
65.18.114.254,55443
65.20.105.241,10001
65.20.171.253,8080
65.21.137.237,9050
65.21.186.173,3129
66.114.34.156,8111
66.135.16.53,80
66.186.199.33,8080
66.210.33.34,8080
66.220.129.39,3128
66.231.77.203,6969
66.235.200.64,80
66.70.178.214,9300
66.70.197.194,8050
66.70.235.23,8080
67.201.58.190,4145
67.206.213.202,3120
67.227.119.101,6430
67.227.14.140,6732
67.227.14.148,6740
67.73.245.220,999
68.1.210.163,4145
68.1.210.189,4145
68.183.185.62,80
68.183.52.128,9052
68.233.119.157,3128
68.233.127.229,1080
68.36.157.141,3128
68.64.179.186,1080
68.71.241.33,4145
68.71.251.134,4145
68.71.252.38,4145
68.71.254.6,4145
69.164.203.147,8080
69.48.201.94,80
69.58.12.139,8144
69.70.244.34,80
69.75.140.157,8080
69.84.182.30,80
69.84.182.47,80
69.94.136.71,8443
70.166.167.38,57728
70.166.167.55,57745
70.186.128.126,8080
71.168.71.12,8889
71.19.249.97,8443
72.18.53.189,9119
72.195.114.184,4145
72.195.34.35,27360
72.195.34.58,4145
72.206.74.126,4145
72.207.109.5,4145
72.207.113.97,4145
72.217.5.73,3129
72.223.188.67,4145
72.223.188.92,4145
72.240.9.63,80
72.37.216.68,4145
72.37.217.3,4145
72.50.33.170,999
72.52.131.65,80
72.56.7.144,1080
74.114.232.162,8080
74.119.144.60,4145
74.176.195.135,80
74.62.179.122,8080
75.109.158.112,8089
75.109.189.86,8080
75.119.204.86,20623
75.69.184.112,80
75.81.166.118,39593
76.144.40.133,9050
76.181.159.53,32650
77.105.142.165,1080
77.110.107.80,1080
77.110.118.134,36603
77.110.119.136,3128
77.223.107.108,3129
77.232.21.4,8080
77.233.214.47,9050
77.233.5.68,55443
77.235.19.2,8080
77.237.91.214,3128
77.239.103.9,3129
77.239.108.222,11001
77.239.109.126,1080
77.239.109.126,3128
77.239.112.110,1080
77.239.114.179,3129
77.242.177.57,3128
77.242.177.57,3129
77.242.21.133,8080
77.37.238.192,8080
77.46.138.38,8080
77.50.235.130,1080
77.52.187.196,18080
77.61.172.158,8090
77.89.35.50,8080
77.91.74.77,80
78.186.99.208,10001
78.188.81.57,8080
78.189.32.215,8080
78.28.152.113,80
78.29.36.210,9080
78.38.67.210,3636
78.47.244.211,8080
78.9.234.55,8080
79.101.45.94,54037
79.106.108.147,8079
79.106.165.246,8989
79.106.231.17,8080
79.110.196.134,8081
79.110.200.27,8000
79.110.202.131,8081
79.111.13.155,50625
79.116.43.39,80
79.127.56.147,8080
79.137.122.43,80
79.137.197.56,1082
79.137.198.159,42771
79.142.95.90,55443
8.209.246.166,8888
8.209.255.13,3128
8.209.255.13,3129
8.209.96.245,1234
8.209.96.245,193
8.209.96.245,3129
8.209.96.245,4153
8.209.96.245,7070
8.209.96.245,8080
8.209.96.245,8443
8.209.96.245,89
8.209.96.245,9098
8.210.223.21,80
8.211.152.121,10000
8.211.194.78,8008
8.211.194.78,8888
8.211.194.85,18080
8.211.194.85,45
8.211.195.139,80
8.211.195.173,2873
8.211.195.173,8118
8.211.195.173,9080
8.211.200.183,1234
8.211.200.183,2019
8.211.200.183,8008
8.211.200.183,8443
8.211.42.167,1081
8.211.42.167,1234
8.211.42.167,6379
8.211.42.167,80
8.211.42.167,8005
8.211.42.167,8080
8.211.49.86,10000
8.211.49.86,2000
8.211.49.86,6666
8.211.49.86,8008
8.211.49.86,808
8.211.49.86,8080
8.211.49.86,8443
8.211.51.115,1080
8.211.51.115,31433
8.211.51.115,4002
8.211.51.115,80
8.211.51.115,8008
8.211.51.115,8080
8.211.51.115,8081
8.211.51.115,9050
8.212.168.170,102
8.213.128.6,800
8.213.128.6,9091
8.213.128.6,9991
8.213.134.213,1080
8.213.134.213,3333
8.213.134.213,41
8.213.151.128,3128
8.213.151.128,3129
8.213.156.191,138
8.215.15.163,8080
8.215.3.250,41
8.217.90.53,8888
8.218.197.6,8099
8.218.239.205,8888
8.218.69.5,8000
8.219.115.145,3128
8.219.152.222,443
8.219.229.53,80
8.219.77.141,80
8.219.97.248,80
8.220.136.174,3120
8.220.136.174,6379
8.220.136.174,8443
8.220.141.8,8086
8.220.204.215,443
8.220.204.92,3128
8.220.205.172,3128
8.220.205.172,3129
8.221.139.222,20
8.221.139.222,9080
8.221.141.88,9507
8.222.141.248,8899
8.242.190.119,999
8.242.205.41,9991
8.243.126.136,8801
80.106.247.145,53410
80.240.201.62,83
80.242.56.148,39623
80.249.135.49,8080
80.65.80.230,5678
80.74.54.148,3128
80.74.54.148,3129
80.78.73.142,65530
80.78.78.106,65530
80.84.176.110,8080
80.87.213.45,8080
80.87.217.6,8080
80.90.179.241,987
80.91.116.129,8081
80.91.125.115,8088
80.92.204.47,1082
81.0.63.214,8080
81.10.234.234,80
81.12.122.10,8080
81.12.169.254,4153
81.12.40.253,8080
81.134.251.153,32650
81.134.57.82,3128
81.16.245.179,53281
81.161.236.152,8080
81.169.213.169,8888
81.174.11.159,61743
81.177.160.200,80
81.177.175.251,1080
81.181.104.227,80
81.26.182.195,1080
81.31.234.70,80
81.89.220.11,3128
82.114.228.67,1080
82.114.92.222,4145
82.115.60.51,80
82.115.60.66,80
82.137.244.151,8080
82.137.90.192,80
82.147.118.164,8080
82.148.13.136,80
82.165.184.53,80
82.167.252.100,8080
82.180.163.163,80
82.200.150.194,443
82.200.80.118,8080
82.204.198.28,1080
82.209.251.53,45678
82.210.56.251,80
82.26.208.206,5513
82.27.240.59,6867
82.66.54.40,80
82.69.16.184,80
82.79.213.118,9812
82.79.29.12,8182
83.118.90.30,8089
83.126.54.155,8080
83.143.29.161,1080
83.171.114.92,45822
83.229.17.16,9100
83.239.34.82,8080
84.2.239.42,4153
84.201.138.232,3128
84.201.138.232,3129
84.204.40.154,8080
84.205.28.220,8080
84.214.150.146,8080
84.215.39.64,8118
84.22.48.150,8080
84.241.8.234,8080
84.247.187.120,3128
84.252.73.103,1080
84.255.35.210,9898
84.36.35.199,1976
84.47.150.125,1080
84.51.0.61,8080
84.52.125.113,8082
85.10.201.144,42872
85.109.104.100,9090
85.113.156.89,55443
85.117.239.113,3128
85.117.56.115,8080
85.117.56.147,8080
85.117.61.110,8080
85.117.62.70,8080
85.117.63.207,8080
85.118.105.20,41128
85.121.53.198,80
85.132.29.134,8080
85.155.96.109,1080
85.17.61.80,9050
85.175.97.33,8080
85.185.238.74,8080
85.187.224.21,8080
85.187.5.66,48293
85.196.179.34,8080
85.198.229.194,80
85.208.87.111,3129
85.214.100.194,80
85.214.107.177,80
85.214.204.79,80
85.222.163.82,8080
85.234.126.107,55555
85.235.150.219,3128
85.235.184.186,3129
85.236.4.51,8080
85.237.51.73,4145
85.238.104.216,8088
85.238.74.91,8080
86.104.72.219,1081
86.104.72.220,1081
86.104.74.110,1081
86.107.168.166,22
86.110.27.165,3128
87.120.222.214,444
87.121.86.115,48245
87.248.171.0,49650
87.250.63.90,80
87.250.63.90,8080
87.255.200.108,60080
88.1.150.79,3128
88.150.15.30,80
88.150.15.30,8080
88.218.206.170,22
88.249.206.216,1453
88.255.49.113,8080
88.255.65.119,8080
88.87.95.143,5948
88.99.148.60,8111
89.109.252.139,8081
89.110.69.231,30459
89.111.181.247,1080
89.111.181.247,1081
89.116.88.19,80
89.136.79.157,8085
89.151.133.216,8080
89.151.134.157,3629
89.163.206.215,9050
89.169.10.248,1080
89.169.168.25,1080
89.169.177.15,1080
89.200.217.250,8080
89.203.235.110,9999
89.208.85.78,443
89.237.33.193,37647
89.237.33.65,37647
89.249.195.188,6943
89.249.195.85,6840
89.255.65.50,3128
89.43.132.199,8080
89.43.132.215,8080
89.43.132.250,8080
89.43.132.82,8080
89.43.132.91,8080
89.43.133.103,8080
89.43.133.165,8080
89.43.133.197,8080
89.43.134.10,8080
89.43.134.35,8080
89.43.134.56,8080
89.43.135.42,8080
89.44.86.33,1080
89.58.55.33,80
90.156.230.224,3128
90.174.128.42,3128
90.188.56.158,4153
91.107.228.234,1052
91.107.239.221,10390
91.121.106.55,4444
91.132.92.150,80
91.132.92.231,80
91.144.30.145,8080
91.144.30.93,8080
91.150.189.122,30389
91.172.54.203,80
91.189.238.202,1080
91.197.77.118,443
91.202.72.105,8080
91.204.178.195,1080
91.210.171.209,7878
91.210.171.209,7879
91.211.212.6,32650
91.213.119.246,31551
91.217.179.174,8080
91.217.81.131,1080
91.223.32.106,1080
91.225.48.111,8888
91.228.217.195,8989
91.228.239.216,3128
91.229.114.143,80
91.233.111.49,1080
91.233.115.105,31280
91.233.169.23,8081
91.234.97.85,8998
91.236.15.66,8080
91.236.156.30,8282
91.238.103.65,80
91.242.229.129,8092
91.244.115.221,48080
91.247.250.215,4145
91.247.92.63,5678
91.84.98.74,12546
91.90.215.185,1981
91.92.208.172,8080
91.92.80.199,4145
91.93.42.118,10001
91.98.78.64,80
92.113.1.77,5777
92.113.7.218,6944
92.113.7.77,6803
92.118.132.125,8080
92.247.31.130,1080
92.249.113.194,55443
92.255.205.129,8080
92.42.248.130,8888
92.42.96.84,3129
92.51.122.174,8080
92.80.1.202,8082
92.86.207.198,8080
93.115.18.235,8118
93.127.163.52,80
93.175.204.173,8080
93.183.184.252,8080
93.184.4.254,1080
93.184.5.121,1080
93.184.5.129,1080
93.185.74.214,8088
93.191.63.227,8080
93.41.142.213,8080
93.77.179.177,8888
93.77.181.116,8888
93.90.212.2,4153
93.90.231.101,1080
93.91.112.247,41258
93.91.162.222,1080
94.100.26.202,80
94.102.224.150,32650
94.102.228.97,32650
94.102.234.186,32650
94.102.235.118,32650
94.102.235.131,32650
94.112.220.52,8118
94.130.177.190,9999
94.131.106.230,1082
94.131.118.129,1081
94.131.118.39,1081
94.131.118.39,1082
94.131.122.128,1082
94.158.49.82,3128
94.158.53.145,3128
94.159.104.13,57001
94.177.249.42,3128
94.181.33.149,40840
94.181.44.97,7777
94.182.177.92,80
94.198.215.22,8080
94.198.40.18,80
94.20.21.7,4153
94.200.195.220,8080
94.21.216.125,9999
94.231.178.249,9797
94.231.192.38,8080
94.233.120.194,1080
94.24.242.194,8080
94.241.169.176,1080
94.241.169.176,1081
94.247.208.16,8123
94.247.241.70,51006
94.250.250.154,3128
94.250.251.71,3128
94.253.82.229,8080
94.43.164.242,8080
94.72.109.169,8080
94.72.109.196,3128
94.73.239.124,55443
94.74.131.234,80
94.74.163.195,80
94.74.163.218,80
94.74.163.220,80
95.0.100.40,8085
95.0.84.26,80
95.129.101.73,80
95.140.152.88,3128
95.165.163.188,60103
95.167.29.50,8080
95.170.219.13,8080
95.178.108.189,5678
95.181.83.3,3128
95.183.140.89,80
95.183.140.94,80
95.211.190.26,9100
95.211.83.181,3129
95.213.217.168,52004
95.214.123.200,8080
95.216.194.46,1080
95.216.194.46,1081
95.216.230.239,80
95.216.49.153,80
95.217.104.21,17942
95.31.5.29,54651
95.56.254.139,3128
95.57.216.118,8080
95.70.235.241,8080
95.80.103.216,1080
96.1.101.113,80
96.113.159.162,80
97.74.87.226,80
97.76.251.138,8080
98.153.152.141,7070
98.154.21.253,4228
98.178.72.21,10919
98.178.72.30,4145
99.45.137.21,3128
99.56.147.242,56250
